"hr","accel_x","accel_y","accel_z","skin_temp","ts"
45,-0.65448487,-0.542644,0.5083594,355,"2023-02-04T02:09:12.949Z"
41,-0.65755373,-0.54424804,0.5039258,355,"2023-02-04T02:10:13.512Z"
42,-0.6586499,-0.54381347,0.50127685,356,"2023-02-04T02:11:14.074Z"
43,-0.657168,-0.54422605,0.50294435,356,"2023-02-04T02:12:14.636Z"
38,-0.65601563,-0.543479,0.5066553,356,"2023-02-04T02:13:15.198Z"
41,-0.65548825,-0.5435156,0.5075488,356,"2023-02-04T02:14:15.769Z"
42,-0.66208494,-0.5446704,0.4970337,356,"2023-02-04T02:15:16.335Z"
37,-0.6545825,-0.5422363,0.5097925,356,"2023-02-04T02:16:16.897Z"
40,-0.65512204,-0.5420288,0.5095654,356,"2023-02-04T02:17:17.460Z"
39,-0.65757567,-0.5422559,0.50629395,356,"2023-02-04T02:18:18.022Z"
42,-0.6544165,-0.54211426,0.51009035,356,"2023-02-04T02:19:18.584Z"
40,-0.65587646,-0.5420898,0.50854737,356,"2023-02-04T02:20:19.146Z"
39,-0.65684325,-0.5416797,0.5070264,355,"2023-02-04T02:21:19.709Z"
39,-0.6547437,-0.5415723,0.5096558,355,"2023-02-04T02:22:20.271Z"
68,-0.6932275,-0.5761035,0.41347167,355,"2023-02-04T02:23:20.833Z"
46,-0.4533081,0.86917233,0.11484619,354,"2023-02-04T02:24:21.395Z"
46,0.57144773,0.28463867,0.7807129,353,"2023-02-04T02:25:21.958Z"
36,0.5836475,0.29011232,0.7710986,352,"2023-02-04T02:26:22.520Z"
36,0.5925195,0.29688233,0.76088136,352,"2023-02-04T02:27:23.082Z"
39,0.5944995,0.29874513,0.7593506,352,"2023-02-04T02:28:23.644Z"
41,0.5981274,0.29955566,0.7567383,352,"2023-02-04T02:29:24.206Z"
37,0.6001538,0.29996338,0.75412107,352,"2023-02-04T02:30:24.769Z"
38,0.60173094,0.3018408,0.7526294,352,"2023-02-04T02:31:25.331Z"
37,0.60410887,0.30270997,0.750188,352,"2023-02-04T02:32:25.893Z"
41,0.605188,0.3029883,0.7492578,352,"2023-02-04T02:33:26.463Z"
41,0.6063623,0.30316895,0.7468115,352,"2023-02-04T02:34:27.030Z"
37,0.60917234,0.30464354,0.74537355,352,"2023-02-04T02:35:27.592Z"
39,0.6099072,0.3057544,0.74417967,352,"2023-02-04T02:36:28.154Z"
38,0.6109375,0.3056421,0.7438379,352,"2023-02-04T02:37:28.717Z"
37,0.61137205,0.30568847,0.74308836,352,"2023-02-04T02:38:29.279Z"
35,0.61316407,0.30494142,0.741438,352,"2023-02-04T02:39:29.840Z"
36,0.6138818,0.3063672,0.74051267,352,"2023-02-04T02:40:30.403Z"
37,0.6153174,0.30729735,0.73983884,352,"2023-02-04T02:41:30.966Z"
40,0.61642337,0.3073413,0.7389209,352,"2023-02-04T02:42:31.528Z"
38,0.6161548,0.30812988,0.737273,352,"2023-02-04T02:43:32.090Z"
40,0.61746824,0.30785888,0.7366602,352,"2023-02-04T02:44:32.652Z"
39,0.6182324,0.30896974,0.737063,353,"2023-02-04T02:45:33.214Z"
39,0.61787844,0.30899903,0.7361597,353,"2023-02-04T02:46:33.777Z"
69,0.62271,-0.34606445,0.7247388,353,"2023-02-04T02:47:34.339Z"
43,0.62041503,-0.3438281,0.72844726,352,"2023-02-04T02:48:34.901Z"
44,0.6219873,-0.3447632,0.7254956,352,"2023-02-04T02:49:35.463Z"
36,0.6199878,-0.34169677,0.72927004,352,"2023-02-04T02:50:36.025Z"
41,0.5906299,-0.57358885,0.5995093,352,"2023-02-04T02:51:36.588Z"
38,0.5809741,-0.5385352,0.6399414,352,"2023-02-04T02:52:37.158Z"
39,0.5826904,-0.53689694,0.6397436,353,"2023-02-04T02:53:37.725Z"
42,0.5831152,-0.53114504,0.6445606,352,"2023-02-04T02:54:38.287Z"
39,0.58296144,-0.530332,0.6452832,352,"2023-02-04T02:55:38.849Z"
40,0.58249265,-0.53010255,0.6453247,352,"2023-02-04T02:56:39.411Z"
41,0.5817798,-0.5289062,0.64665526,352,"2023-02-04T02:57:39.974Z"
50,0.5216626,0.055205077,0.8339209,351,"2023-02-04T02:58:40.536Z"
42,0.47987062,0.33817872,0.8169727,351,"2023-02-04T02:59:41.097Z"
43,0.47889405,0.33698732,0.81821287,351,"2023-02-04T03:00:41.660Z"
48,0.47976807,0.34046876,0.81621826,351,"2023-02-04T03:01:42.223Z"
42,0.47915283,0.33913574,0.8173169,352,"2023-02-04T03:02:42.785Z"
47,0.48083252,0.34596193,0.8130542,352,"2023-02-04T03:03:43.347Z"
47,0.47915772,0.34084472,0.8166797,352,"2023-02-04T03:04:43.909Z"
48,0.4778833,0.33755127,0.81860596,352,"2023-02-04T03:05:44.471Z"
38,0.4781006,0.3414209,0.8161938,352,"2023-02-04T03:06:45.034Z"
44,0.47696045,0.33847657,0.8191724,352,"2023-02-04T03:07:45.596Z"
43,-0.09057373,-0.49324462,0.8564209,352,"2023-02-04T03:08:46.158Z"
37,0.66830325,0.050410155,0.7599048,352,"2023-02-04T03:09:46.720Z"
43,0.67133546,0.07387207,0.7559888,352,"2023-02-04T03:10:47.282Z"
41,0.6709546,0.073098145,0.7559082,352,"2023-02-04T03:11:47.853Z"
42,0.6710693,0.07299805,0.7562305,352,"2023-02-04T03:12:48.419Z"
40,0.672666,0.051499024,0.756228,352,"2023-02-04T03:13:48.982Z"
41,0.67104006,0.059545897,0.757312,352,"2023-02-04T03:14:49.544Z"
41,0.6713794,0.05822754,0.7570532,352,"2023-02-04T03:15:50.106Z"
42,0.6704492,0.05979248,0.7582251,353,"2023-02-04T03:16:50.668Z"
43,0.6689331,0.051665038,0.75937253,352,"2023-02-04T03:17:51.231Z"
61,0.6033154,0.07018066,0.808042,353,"2023-02-04T03:18:51.793Z"
41,0.60254884,0.071926266,0.8095386,353,"2023-02-04T03:19:52.355Z"
40,0.60250735,0.07344971,0.80924803,353,"2023-02-04T03:20:52.917Z"
43,0.60257566,0.07051758,0.8093603,353,"2023-02-04T03:21:53.479Z"
44,0.60165524,0.073601075,0.80993164,353,"2023-02-04T03:22:54.042Z"
45,0.6025293,0.07236084,0.80924314,353,"2023-02-04T03:23:54.604Z"
42,0.60080075,0.073188476,0.8099292,353,"2023-02-04T03:24:55.166Z"
44,0.60238284,0.07077881,0.80958986,353,"2023-02-04T03:25:55.729Z"
42,0.60192627,0.07372559,0.8098218,353,"2023-02-04T03:26:56.291Z"
41,0.6019067,0.07107666,0.8096069,354,"2023-02-04T03:27:56.853Z"
41,0.60196775,0.07105957,0.80942625,354,"2023-02-04T03:28:57.415Z"
42,0.6008252,0.073342286,0.8105273,354,"2023-02-04T03:29:57.977Z"
43,0.600813,0.07290039,0.8102002,354,"2023-02-04T03:30:58.540Z"
40,0.60073,0.07296631,0.8101392,354,"2023-02-04T03:31:59.114Z"
45,0.6008472,0.07301025,0.8099829,354,"2023-02-04T03:32:59.677Z"
43,0.60079104,0.07283691,0.80994874,354,"2023-02-04T03:34:00.239Z"
67,0.39520508,-0.94064695,0.06354004,352,"2023-02-04T03:35:00.801Z"
44,0.40331298,-0.937915,0.05805664,348,"2023-02-04T03:36:01.363Z"
48,0.40285644,-0.93759036,0.05517334,345,"2023-02-04T03:37:01.926Z"
